,min_ess,method,year,run_num,runtime,n_matches,log_matches,ESS / second
80,787.5389269560059,cmdstanpy,2015,1,45.254295349121094,15464,4.189321841020496,17.402523249570407
81,453.2472416987371,cmdstanpy,1968,1,1466.1857073307037,160420,5.205258512004059,0.3091335834421045
82,1099.6483310032945,cmdstanpy,2019,1,12.266831636428833,5160,3.7126497016272113,89.64403878648393
83,265.9002454900954,cmdstanpy,2000,1,282.6503748893738,56277,4.750330938119993,0.940739051183519
84,300.3987002072777,cmdstanpy,1990,1,604.0222034454346,89460,4.951628893836638,0.4973305591975888
85,414.9161504873705,cmdstanpy,2010,1,95.75591659545898,28251,4.451033825139367,4.333060193452808
86,1389.2869815217434,cmdstanpy,2020,1,5.714915990829468,2714,3.433609843323718,243.09840840199317
87,664.7107235064047,cmdstanpy,1980,1,1003.715930223465,122884,5.08949533964751,0.662249849275995
88,651.1934594582261,pymc_numpyro_cpu_parallel,2015,1,22.291183710098267,15464,4.189321841020496,29.21304978358888
89,491.7620340609695,pymc_numpyro_cpu_parallel,1968,1,512.3584010601044,160420,5.205258512004059,0.9598008601859175
90,970.5783902986126,pymc_numpyro_cpu_parallel,2019,1,9.174384355545044,5160,3.7126497016272113,105.79220933903757
91,304.83972775275765,pymc_numpyro_cpu_parallel,2000,1,99.58219003677368,56277,4.750330938119993,3.0611872227371837
92,499.3491090624425,pymc_numpyro_cpu_parallel,1990,1,225.69596123695374,89460,4.951628893836638,2.2124857987076947
93,250.95195726186213,pymc_numpyro_cpu_parallel,2010,1,43.73015809059143,28251,4.451033825139367,5.738647382476639
94,1275.6737980023217,pymc_numpyro_cpu_parallel,2020,1,6.7031285762786865,2714,3.433609843323718,190.31020865640707
95,541.2285565849714,pymc_numpyro_cpu_parallel,1980,1,363.28493213653564,122884,5.08949533964751,1.4898183456217726
96,648.5969060316409,pymc_numpyro_cpu_vectorized,2015,1,95.42425560951233,15464,4.189321841020496,6.7969815629034445
97,505.2359859621109,pymc_numpyro_cpu_vectorized,1968,1,1889.8874111175537,160420,5.205258512004059,0.26733655295547365
98,933.6191308000497,pymc_numpyro_cpu_vectorized,2019,1,35.52702808380127,5160,3.7126497016272113,26.279122717437154
99,275.2242346431174,pymc_numpyro_cpu_vectorized,2000,1,358.0069489479065,56277,4.750330938119993,0.7687678561880799
100,386.78954564290444,pymc_numpyro_cpu_vectorized,1990,1,795.7024252414703,89460,4.951628893836638,0.48609823644250694
101,245.55682912554565,pymc_numpyro_cpu_vectorized,2010,1,181.0583951473236,28251,4.451033825139367,1.3562300103551728
102,1176.9633583369127,pymc_numpyro_cpu_vectorized,2020,1,22.379979133605957,2714,3.433609843323718,52.59001142541617
103,506.3155491857132,pymc_numpyro_cpu_vectorized,1980,1,1571.0208413600922,122884,5.08949533964751,0.322284425423266
104,574.313706999544,pymc_blackjax_cpu_parallel,2015,1,21.04638147354126,15464,4.189321841020496,27.288002344799754
105,351.15480876147416,pymc_blackjax_cpu_parallel,1968,1,429.18293261528015,160420,5.205258512004059,0.8181937865554629
106,1184.551374199182,pymc_blackjax_cpu_parallel,2019,1,10.79942774772644,5160,3.7126497016272113,109.68649468010568
107,272.22211832634696,pymc_blackjax_cpu_parallel,2000,1,92.14262223243713,56277,4.750330938119993,2.9543561028645886
108,372.8723605776166,pymc_blackjax_cpu_parallel,1990,1,241.523193359375,89460,4.951628893836638,1.5438366617768269
109,406.59146245240237,pymc_blackjax_cpu_parallel,2010,1,39.43547320365906,28251,4.451033825139367,10.31029754233243
110,1335.7625611960618,pymc_blackjax_cpu_parallel,2020,1,8.472297191619873,2714,3.433609843323718,157.66238258465398
111,284.98677301696006,pymc_blackjax_cpu_parallel,1980,1,311.63139963150024,122884,5.08949533964751,0.9144995445065963
112,598.7543911075419,pymc_numpyro_gpu_vectorized,2015,1,34.79401445388794,15464,4.189321841020496,17.208545794595313
113,497.0837109296909,pymc_numpyro_gpu_vectorized,1968,1,231.05901527404785,160420,5.205258512004059,2.15132792087824
114,870.5307483252743,pymc_numpyro_gpu_vectorized,2019,1,24.52564549446106,5160,3.7126497016272113,35.49471301466367
115,314.2686822963611,pymc_numpyro_gpu_vectorized,2000,1,73.60016417503357,56277,4.750330938119993,4.26994539779799
116,497.9895186789275,pymc_numpyro_gpu_vectorized,1990,1,196.79579901695251,89460,4.951628893836638,2.5304885631020473
117,222.4601443859178,pymc_numpyro_gpu_vectorized,2010,1,48.46380805969238,28251,4.451033825139367,4.590232449582086
118,1272.2291562249764,pymc_numpyro_gpu_vectorized,2020,1,81.57775974273682,2714,3.433609843323718,15.595294112477118
119,597.3428041421828,pymc_numpyro_gpu_vectorized,1980,1,266.43366861343384,122884,5.08949533964751,2.241994441809312
120,634.339279288661,pymc_numpyro_gpu_parallel,2015,1,145.2147068977356,15464,4.189321841020496,4.368285367510201
121,498.283995517171,pymc_numpyro_gpu_parallel,1968,1,256.85140109062195,160420,5.205258512004059,1.9399699335934988
122,918.549950580178,pymc_numpyro_gpu_parallel,2019,1,76.40042066574097,5160,3.7126497016272113,12.022838913399712
123,288.0993818335654,pymc_numpyro_gpu_parallel,2000,1,109.11192655563354,56277,4.750330938119993,2.6404022999875316
124,499.683164135921,pymc_numpyro_gpu_parallel,1990,1,152.8018958568573,89460,4.951628893836638,3.270137201726982
125,264.53823413536287,pymc_numpyro_gpu_parallel,2010,1,81.70621299743652,28251,4.451033825139367,3.237675868586182
126,1244.5111515262493,pymc_numpyro_gpu_parallel,2020,1,63.48816680908203,2714,3.433609843323718,19.60225368088941
127,533.2182171868409,pymc_numpyro_gpu_parallel,1980,1,222.8451907634735,122884,5.08949533964751,2.3927741736764485
128,818.1334008642008,pymc,2015,2,54.69736194610596,15464,4.189321841020496,14.957456296892683
129,162.8547032229967,pymc,1968,2,684.0613026618958,160420,5.205258512004059,0.2380703346166174
130,996.8182061884551,pymc,2019,2,22.738840579986572,5160,3.7126497016272113,43.83768832373087
131,430.1829640719665,pymc,2000,2,205.06975984573364,56277,4.750330938119993,2.097739639406498
132,341.7243606632084,pymc,1990,2,330.78540778160095,89460,4.951628893836638,1.0330696355530586
133,493.78487003103123,pymc,2010,2,102.21957421302795,28251,4.451033825139367,4.830629298083087
134,1402.9303656576317,pymc,2020,2,15.207836866378784,2714,3.433609843323718,92.25048756008195
135,288.5823791193686,pymc,1980,2,465.907057762146,122884,5.08949533964751,0.6193990288653132
